TANUM,VBELN,LGNUM,VORGA,CONFIRM_TS,MENGE_CONF,LENUM,VLPLA,NLPLA,MEINS,BENUM,TASTATUS
0000701115,4500000198,1000,PICK_CONFIRM,25.06.2025 09:39:22,58,HU773693,A-04-03,A-03-05,PC,OP127,C
0000701116,4500000198,1000,PACK_START,25.06.2025 10:47:57,58,HU773693,A-04-03,A-03-05,PC,OP127,C
0000701117,4500000198,1000,PACK_CONFIRM,25.06.2025 13:47:23,58,HU773693,A-04-03,A-03-05,PC,OP127,C
0000701118,4500000198,1000,LOAD,25.06.2025 17:22:15,58,HU773693,A-04-03,A-03-05,PC,OP127,C
0000701119,4500000198,1000,GOODS_ISSUE,25.06.2025 19:01:17,58,HU773693,A-04-03,A-03-05,PC,OP127,C
0000701120,4500000199,4000,PICK_START,22.05.2025 14:00:00,328,HU189991,A-02-01,A-05-04,PC,OP127,C
0000701121,4500000199,4000,PICK_CONFIRM,22.05.2025 16:08:08,328,HU189991,A-02-01,A-05-04,PC,OP127,C
0000701122,4500000199,4000,PACK_START,22.05.2025 18:40:29,328,HU189991,A-02-01,A-05-04,PC,OP127,C
0000701123,4500000199,4000,PACK_CONFIRM,22.05.2025 20:54:41,328,HU189991,A-02-01,A-05-04,PC,OP127,C
0000701124,4500000199,4000,LOAD,22.05.2025 22:22:43,328,HU189991,A-02-01,A-05-04,PC,OP127,C
0000701125,4500000199,4000,GOODS_ISSUE,22.05.2025 23:23:59,328,HU189991,A-02-01,A-05-04,PC,OP127,C
0000701126,4500000200,4000,PICK_START,13.07.2025 11:00:00,391,HU516226,A-05-05,A-03-04,PC,OP151,C
0000701127,4500000200,4000,PICK_CONFIRM,13.07.2025 12:56:34,391,HU516226,A-05-05,A-03-04,PC,OP151,C
0000701128,4500000200,4000,PACK_START,13.07.2025 16:07:42,391,HU516226,A-05-05,A-03-04,PC,OP151,C
0000701129,4500000200,4000,PACK_CONFIRM,13.07.2025 17:52:41,391,HU516226,A-05-05,A-03-04,PC,OP151,C
0000701131,4500000200,4000,GOODS_ISSUE,13.07.2025 23:18:53,391,HU516226,A-05-05,A-03-04,PC,OP151,C
0000701130,4500000200,4000,LOAD,13.07.2025 21:01:22,391,HU516226,A-05-05,A-03-04,PC,OP151,C
0000701132,4500000201,3000,PICK_START,23.07.2025 10:00:00,150,HU521024,A-03-01,A-01-03,PC,OP181,C
0000701133,4500000201,3000,PICK_CONFIRM,23.07.2025 11:33:06,150,HU521024,A-03-01,A-01-03,PC,OP181,C
0000701134,4500000201,3000,PACK_START,23.07.2025 14:48:56,150,HU521024,A-03-01,A-01-03,PC,OP181,C
0000701135,4500000201,3000,PACK_CONFIRM,23.07.2025 17:55:01,150,HU521024,A-03-01,A-01-03,PC,OP181,C
0000701136,4500000201,3000,LOAD,23.07.2025 20:23:34,150,HU521024,A-03-01,A-01-03,PC,OP181,C
0000701137,4500000201,3000,GOODS_ISSUE,23.07.2025 22:02:03,150,HU521024,A-03-01,A-01-03,PC,OP181,C
0000701138,4500000202,4000,PICK_START,10.06.2025 11:00:00,377,HU459057,A-04-05,A-04-01,PC,OP154,C
0000701139,4500000202,4000,PICK_CONFIRM,10.06.2025 14:19:06,377,HU459057,A-04-05,A-04-01,PC,OP154,C
0000701140,4500000202,4000,PACK_START,10.06.2025 16:58:10,377,HU459057,A-04-05,A-04-01,PC,OP154,C
0000701141,4500000202,4000,PACK_CONFIRM,10.06.2025 20:30:01,377,HU459057,A-04-05,A-04-01,PC,OP154,C
0000701142,4500000202,4000,LOAD,11.06.2025 00:21:18,377,HU459057,A-04-05,A-04-01,PC,OP154,C
0000701143,4500000202,4000,GOODS_ISSUE,11.06.2025 01:28:02,377,HU459057,A-04-05,A-04-01,PC,OP154,C
0000701144,4500000203,4000,PICK_START,30.05.2025 06:00:00,11,HU836405,A-05-04,A-04-01,PC,OP129,C
0000701145,4500000203,4000,PICK_CONFIRM,30.05.2025 07:59:45,11,HU836405,A-05-04,A-04-01,PC,OP129,C
0000701146,4500000203,4000,PACK_START,30.05.2025 09:27:56,11,HU836405,A-05-04,A-04-01,PC,OP129,C
0000701147,4500000203,4000,PACK_CONFIRM,30.05.2025 12:27:49,11,HU836405,A-05-04,A-04-01,PC,OP129,C
0000701148,4500000203,4000,LOAD,30.05.2025 14:05:20,11,HU836405,A-05-04,A-04-01,PC,OP129,C
0000701149,4500000203,4000,GOODS_ISSUE,30.05.2025 15:52:02,11,HU836405,A-05-04,A-04-01,PC,OP129,C
0000701150,4500000204,3000,PICK_START,15.07.2025 12:00:00,251,HU391897,A-03-05,A-01-02,PC,OP239,C
0000701151,4500000204,3000,PICK_CONFIRM,15.07.2025 14:37:21,251,HU391897,A-03-05,A-01-02,PC,OP239,C
0000701152,4500000204,3000,PACK_START,15.07.2025 17:00:11,251,HU391897,A-03-05,A-01-02,PC,OP239,C
0000701153,4500000204,3000,PACK_CONFIRM,15.07.2025 18:21:43,251,HU391897,A-03-05,A-01-02,PC,OP239,C
0000701154,4500000204,3000,LOAD,15.07.2025 21:43:46,251,HU391897,A-03-05,A-01-02,PC,OP239,C
0000701155,4500000204,3000,GOODS_ISSUE,15.07.2025 22:44:50,251,HU391897,A-03-05,A-01-02,PC,OP239,C
0000701156,4500000205,4000,PICK_START,17.05.2025 07:00:00,51,HU263306,A-04-01,A-01-05,PC,OP263,C
0000701157,4500000205,4000,PICK_CONFIRM,17.05.2025 08:37:44,51,HU263306,A-04-01,A-01-05,PC,OP263,C
0000701158,4500000205,4000,PACK_START,17.05.2025 14:32:15,51,HU263306,A-04-01,A-01-05,PC,OP263,C
0000701159,4500000205,4000,PACK_CONFIRM,17.05.2025 17:54:11,51,HU263306,A-04-01,A-01-05,PC,OP263,C
0000701160,4500000205,4000,LOAD,17.05.2025 21:10:23,51,HU263306,A-04-01,A-01-05,PC,OP263,C
0000701161,4500000205,4000,GOODS_ISSUE,17.05.2025 23:47:03,51,HU263306,A-04-01,A-01-05,PC,OP263,C
0000701162,4500000206,1000,PICK_START,20.06.2025 13:00:00,253,HU323839,A-03-01,A-04-04,PC,OP108,C
0000701163,4500000206,1000,PICK_CONFIRM,20.06.2025 15:22:35,253,HU323839,A-03-01,A-04-04,PC,OP108,C
0000701164,4500000206,1000,PACK_START,20.06.2025 20:56:56,253,HU323839,A-03-01,A-04-04,PC,OP108,C
0000701165,4500000206,1000,PACK_CONFIRM,20.06.2025 23:36:45,253,HU323839,A-03-01,A-04-04,PC,OP108,C
0000701166,4500000206,1000,LOAD,21.06.2025 00:49:09,253,HU323839,A-03-01,A-04-04,PC,OP108,C
0000701167,4500000206,1000,GOODS_ISSUE,21.06.2025 02:07:45,253,HU323839,A-03-01,A-04-04,PC,OP108,C
0000701168,4500000207,2000,PICK_START,06.05.2025 16:00:00,14,HU730275,A-05-05,A-03-03,PC,OP115,C
0000701169,4500000207,2000,PICK_CONFIRM,06.05.2025 19:29:15,14,HU730275,A-05-05,A-03-03,PC,OP115,C
0000701170,4500000207,2000,PACK_START,06.05.2025 23:33:10,14,HU730275,A-05-05,A-03-03,PC,OP115,C
0000701171,4500000207,2000,PACK_CONFIRM,07.05.2025 01:31:14,14,HU730275,A-05-05,A-03-03,PC,OP115,C
0000701172,4500000207,2000,LOAD,07.05.2025 04:26:36,14,HU730275,A-05-05,A-03-03,PC,OP115,C
0000701173,4500000207,2000,GOODS_ISSUE,07.05.2025 05:39:51,14,HU730275,A-05-05,A-03-03,PC,OP115,C
0000701174,4500000208,4000,PICK_START,09.05.2025 09:00:00,103,HU947808,A-03-02,A-03-04,PC,OP221,C
0000701175,4500000208,4000,PICK_CONFIRM,09.05.2025 13:01:47,103,HU947808,A-03-02,A-03-04,PC,OP221,C
0000701176,4500000208,4000,PACK_START,09.05.2025 18:40:50,103,HU947808,A-03-02,A-03-04,PC,OP221,C
0000701177,4500000208,4000,PACK_CONFIRM,09.05.2025 20:18:25,103,HU947808,A-03-02,A-03-04,PC,OP221,C
0000701178,4500000208,4000,LOAD,09.05.2025 22:46:52,103,HU947808,A-03-02,A-03-04,PC,OP221,C
0000701179,4500000208,4000,GOODS_ISSUE,10.05.2025 01:33:38,103,HU947808,A-03-02,A-03-04,PC,OP221,C
0000701180,4500000209,3000,PICK_START,22.06.2025 09:00:00,275,HU323787,A-01-02,A-02-02,PC,OP105,C
0000701181,4500000209,3000,PICK_CONFIRM,22.06.2025 12:39:29,275,HU323787,A-01-02,A-02-02,PC,OP105,C
0000701182,4500000209,3000,PACK_START,22.06.2025 16:17:21,275,HU323787,A-01-02,A-02-02,PC,OP105,C
0000701183,4500000209,3000,PACK_CONFIRM,22.06.2025 18:02:07,275,HU323787,A-01-02,A-02-02,PC,OP105,C
0000701184,4500000209,3000,LOAD,22.06.2025 20:54:41,275,HU323787,A-01-02,A-02-02,PC,OP105,C
0000701185,4500000209,3000,GOODS_ISSUE,22.06.2025 22:16:09,275,HU323787,A-01-02,A-02-02,PC,OP105,C
0000701186,4500000210,4000,PICK_START,31.07.2025 13:00:00,58,HU895466,A-05-02,A-03-04,PC,OP169,C
0000701187,4500000210,4000,PICK_CONFIRM,31.07.2025 18:40:03,58,HU895466,A-05-02,A-03-04,PC,OP169,C
0000701188,4500000210,4000,PACK_START,31.07.2025 22:25:04,58,HU895466,A-05-02,A-03-04,PC,OP169,C
0000701189,4500000211,3000,PICK_START,23.06.2025 08:00:00,189,HU364315,A-05-01,A-02-01,PC,OP121,C
0000701190,4500000211,3000,PICK_CONFIRM,23.06.2025 13:58:01,189,HU364315,A-05-01,A-02-01,PC,OP121,C
0000701191,4500000211,3000,PACK_START,23.06.2025 16:28:07,189,HU364315,A-05-01,A-02-01,PC,OP121,C
0000701192,4500000211,3000,PACK_CONFIRM,23.06.2025 18:08:03,189,HU364315,A-05-01,A-02-01,PC,OP121,C
0000701193,4500000211,3000,LOAD,23.06.2025 21:42:05,189,HU364315,A-05-01,A-02-01,PC,OP121,C
0000701194,4500000211,3000,GOODS_ISSUE,23.06.2025 22:44:41,189,HU364315,A-05-01,A-02-01,PC,OP121,C
0000701195,4500000212,3000,PICK_START,18.05.2025 12:00:00,84,HU248622,A-01-03,A-02-04,PC,OP203,C
0000701196,4500000212,3000,PICK_CONFIRM,18.05.2025 15:50:43,84,HU248622,A-01-03,A-02-04,PC,OP203,C
0000701197,4500000212,3000,PACK_START,18.05.2025 17:13:52,84,HU248622,A-01-03,A-02-04,PC,OP203,C
0000701198,4500000212,3000,PACK_CONFIRM,18.05.2025 19:12:19,84,HU248622,A-01-03,A-02-04,PC,OP203,C
0000701199,4500000212,3000,LOAD,18.05.2025 21:39:10,84,HU248622,A-01-03,A-02-04,PC,OP203,C
0000701200,4500000212,3000,GOODS_ISSUE,18.05.2025 23:37:46,84,HU248622,A-01-03,A-02-04,PC,OP203,C
0000701201,4500000213,1000,PICK_START,10.05.2025 16:00:00,33,HU185678,A-02-05,A-05-03,PC,OP215,C
0000701202,4500000213,1000,PICK_CONFIRM,10.05.2025 21:14:50,33,HU185678,A-02-05,A-05-03,PC,OP215,C
0000701203,4500000213,1000,PACK_START,11.05.2025 01:25:00,33,HU185678,A-02-05,A-05-03,PC,OP215,C
0000701204,4500000213,1000,PACK_CONFIRM,11.05.2025 04:18:48,33,HU185678,A-02-05,A-05-03,PC,OP215,C
0000701205,4500000213,1000,LOAD,11.05.2025 05:28:32,33,HU185678,A-02-05,A-05-03,PC,OP215,C
0000701206,4500000213,1000,GOODS_ISSUE,11.05.2025 07:31:28,33,HU185678,A-02-05,A-05-03,PC,OP215,C
0000701207,4500000214,4000,PICK_START,23.05.2025 11:00:00,233,HU540110,A-04-02,A-02-02,PC,OP271,C
0000701208,4500000214,4000,PICK_CONFIRM,23.05.2025 12:24:45,233,HU540110,A-04-02,A-02-02,PC,OP271,C
0000701209,4500000214,4000,PACK_START,23.05.2025 13:39:33,233,HU540110,A-04-02,A-02-02,PC,OP271,C
0000701210,4500000214,4000,PACK_CONFIRM,23.05.2025 15:51:24,233,HU540110,A-04-02,A-02-02,PC,OP271,C
0000701211,4500000214,4000,LOAD,23.05.2025 17:06:43,233,HU540110,A-04-02,A-02-02,PC,OP271,C
0000701212,4500000214,4000,GOODS_ISSUE,23.05.2025 19:06:56,233,HU540110,A-04-02,A-02-02,PC,OP271,C
0000701213,4500000215,2000,PICK_START,07.07.2025 15:00:00,292,HU372050,A-02-01,A-01-02,PC,OP123,C
0000701214,4500000215,2000,PICK_CONFIRM,07.07.2025 16:26:52,291,HU372050,A-02-01,A-01-02,PC,OP123,C
0000701215,4500000215,2000,PACK_START,07.07.2025 19:33:56,291,HU372050,A-02-01,A-01-02,PC,OP123,C
0000701216,4500000215,2000,PACK_CONFIRM,07.07.2025 21:36:38,291,HU372050,A-02-01,A-01-02,PC,OP123,C
0000701217,4500000215,2000,LOAD,07.07.2025 23:34:22,291,HU372050,A-02-01,A-01-02,PC,OP123,C
0000701218,4500000215,2000,GOODS_ISSUE,08.07.2025 01:45:38,291,HU372050,A-02-01,A-01-02,PC,OP123,C
0000701219,4500000216,1000,PICK_START,23.07.2025 06:00:00,124,HU549350,A-03-01,A-05-05,PC,OP176,C
0000701220,4500000216,1000,PICK_CONFIRM,23.07.2025 08:42:58,124,HU549350,A-03-01,A-05-05,PC,OP176,C
0000701221,4500000216,1000,PACK_START,23.07.2025 11:14:31,124,HU549350,A-03-01,A-05-05,PC,OP176,C
0000701222,4500000216,1000,PACK_CONFIRM,23.07.2025 13:39:19,124,HU549350,A-03-01,A-05-05,PC,OP176,C
0000701223,4500000216,1000,LOAD,23.07.2025 15:39:04,124,HU549350,A-03-01,A-05-05,PC,OP176,C
0000701224,4500000216,1000,GOODS_ISSUE,23.07.2025 18:07:52,124,HU549350,A-03-01,A-05-05,PC,OP176,C
0000701225,4500000217,1000,PICK_START,24.07.2025 15:00:00,197,HU272525,A-02-02,A-03-02,PC,OP207,C
0000701226,4500000217,1000,PICK_CONFIRM,24.07.2025 17:21:23,197,HU272525,A-02-02,A-03-02,PC,OP207,C
0000701227,4500000217,1000,PACK_START,24.07.2025 23:04:56,197,HU272525,A-02-02,A-03-02,PC,OP207,C
0000701228,4500000217,1000,PACK_CONFIRM,25.07.2025 00:16:55,197,HU272525,A-02-02,A-03-02,PC,OP207,C
0000701229,4500000217,1000,LOAD,25.07.2025 03:15:47,197,HU272525,A-02-02,A-03-02,PC,OP207,C
0000701230,4500000217,1000,GOODS_ISSUE,25.07.2025 05:35:20,197,HU272525,A-02-02,A-03-02,PC,OP207,C
0000701231,4500000218,4000,PICK_START,26.07.2025 14:00:00,265,HU605020,A-04-01,A-04-03,PC,OP276,C
0000701232,4500000218,4000,PICK_CONFIRM,26.07.2025 19:50:02,265,HU605020,A-04-01,A-04-03,PC,OP276,C
0000701233,4500000218,4000,PACK_START,27.07.2025 00:23:46,265,HU605020,A-04-01,A-04-03,PC,OP276,C
0000701234,4500000218,4000,PACK_CONFIRM,27.07.2025 01:30:56,265,HU605020,A-04-01,A-04-03,PC,OP276,C
0000701235,4500000218,4000,LOAD,27.07.2025 05:16:56,265,HU605020,A-04-01,A-04-03,PC,OP276,C
0000701236,4500000218,4000,GOODS_ISSUE,27.07.2025 06:53:32,265,HU605020,A-04-01,A-04-03,PC,OP276,C
0000701237,4500000219,3000,PICK_START,19.06.2025 12:00:00,36,HU921934,A-02-01,A-05-03,PC,OP211,C
0000701238,4500000219,3000,PICK_CONFIRM,19.06.2025 16:17:04,36,HU921934,A-02-01,A-05-03,PC,OP211,C
0000701239,4500000219,3000,PACK_START,19.06.2025 19:11:44,36,HU921934,A-02-01,A-05-03,PC,OP211,C
0000701240,4500000219,3000,PACK_CONFIRM,19.06.2025 23:04:39,36,HU921934,A-02-01,A-05-03,PC,OP211,C
0000701241,4500000219,3000,LOAD,20.06.2025 01:54:53,36,HU921934,A-02-01,A-05-03,PC,OP211,C
0000701243,4500000220,4000,PICK_START,12.06.2025 16:00:00,282,HU471921,A-05-03,A-04-04,PC,OP199,C
0000701242,4500000219,3000,GOODS_ISSUE,20.06.2025 04:09:57,36,HU921934,A-02-01,A-05-03,PC,OP211,C
0000701244,4500000220,4000,PICK_CONFIRM,12.06.2025 21:39:54,282,HU471921,A-05-03,A-04-04,PC,OP199,C
0000701245,4500000220,4000,PACK_START,13.06.2025 00:15:09,282,HU471921,A-05-03,A-04-04,PC,OP199,C
0000701246,4500000220,4000,PACK_CONFIRM,13.06.2025 02:55:28,282,HU471921,A-05-03,A-04-04,PC,OP199,C
0000701247,4500000220,4000,LOAD,13.06.2025 06:46:13,282,HU471921,A-05-03,A-04-04,PC,OP199,C
0000701248,4500000220,4000,GOODS_ISSUE,13.06.2025 08:00:26,282,HU471921,A-05-03,A-04-04,PC,OP199,C
0000701249,4500000221,3000,PICK_START,27.06.2025 09:00:00,82,HU962994,A-01-01,A-04-03,PC,OP252,C
0000701250,4500000221,3000,PICK_CONFIRM,27.06.2025 11:09:16,82,HU962994,A-01-01,A-04-03,PC,OP252,C
0000701251,4500000221,3000,PACK_CONFIRM,27.06.2025 13:37:53,82,HU962994,A-01-01,A-04-03,PC,OP252,C
0000701252,4500000221,3000,LOAD,27.06.2025 16:58:15,82,HU962994,A-01-01,A-04-03,PC,OP252,C
0000701253,4500000221,3000,GOODS_ISSUE,27.06.2025 18:14:20,82,HU962994,A-01-01,A-04-03,PC,OP252,C
0000701254,4500000222,2000,PICK_START,22.06.2025 07:00:00,88,HU308205,A-01-03,A-05-04,PC,OP270,C
0000701255,4500000222,2000,PICK_CONFIRM,22.06.2025 08:53:07,88,HU308205,A-01-03,A-05-04,PC,OP270,C
0000701256,4500000222,2000,PACK_START,22.06.2025 12:04:54,88,HU308205,A-01-03,A-05-04,PC,OP270,C
0000701257,4500000222,2000,PACK_CONFIRM,22.06.2025 14:55:58,88,HU308205,A-01-03,A-05-04,PC,OP270,C
0000701258,4500000222,2000,LOAD,22.06.2025 17:59:47,88,HU308205,A-01-03,A-05-04,PC,OP270,C
0000701259,4500000222,2000,GOODS_ISSUE,22.06.2025 20:43:48,88,HU308205,A-01-03,A-05-04,PC,OP270,C
0000701260,4500000223,1000,PICK_START,13.06.2025 14:00:00,271,HU706590,A-04-05,A-01-05,PC,OP182,C
0000701261,4500000223,1000,PICK_CONFIRM,13.06.2025 16:56:13,271,HU706590,A-04-05,A-01-05,PC,OP182,C
0000701262,4500000223,1000,PACK_START,13.06.2025 22:44:59,271,HU706590,A-04-05,A-01-05,PC,OP182,C
0000701263,4500000223,1000,PACK_CONFIRM,14.06.2025 00:19:10,271,HU706590,A-04-05,A-01-05,PC,OP182,C
0000701264,4500000223,1000,LOAD,14.06.2025 02:38:17,271,HU706590,A-04-05,A-01-05,PC,OP182,C
0000701265,4500000223,1000,GOODS_ISSUE,14.06.2025 05:24:25,271,HU706590,A-04-05,A-01-05,PC,OP182,C
0000701266,4500000224,1000,PICK_START,12.06.2025 14:00:00,358,HU796320,A-05-04,A-05-04,PC,OP288,C
0000701267,4500000224,1000,PICK_CONFIRM,12.06.2025 15:40:35,358,HU796320,A-05-04,A-05-04,PC,OP288,C
0000701268,4500000224,1000,PACK_START,12.06.2025 18:55:51,358,HU796320,A-05-04,A-05-04,PC,OP288,C
0000701269,4500000224,1000,PACK_CONFIRM,12.06.2025 20:28:03,358,HU796320,A-05-04,A-05-04,PC,OP288,C
0000701270,4500000224,1000,LOAD,12.06.2025 23:14:18,358,HU796320,A-05-04,A-05-04,PC,OP288,C
0000701271,4500000224,1000,GOODS_ISSUE,13.06.2025 01:39:49,358,HU796320,A-05-04,A-05-04,PC,OP288,C
0000701272,4500000226,3000,PICK_START,12.05.2025 10:00:00,378,HU868738,A-03-01,A-01-01,PC,OP138,C
0000701273,4500000226,3000,PICK_CONFIRM,12.05.2025 11:03:39,378,HU868738,A-03-01,A-01-01,PC,OP138,C
0000701274,4500000226,3000,PACK_START,12.05.2025 14:33:15,378,HU868738,A-03-01,A-01-01,PC,OP138,C
0000701275,4500000226,3000,PACK_CONFIRM,12.05.2025 17:58:35,378,HU868738,A-03-01,A-01-01,PC,OP138,C
0000701276,4500000226,3000,LOAD,12.05.2025 20:48:02,378,HU868738,A-03-01,A-01-01,PC,OP138,C
0000701277,4500000226,3000,GOODS_ISSUE,12.05.2025 22:47:14,378,HU868738,A-03-01,A-01-01,PC,OP138,C
0000701278,4500000227,1000,PICK_START,30.06.2025 06:00:00,130,HU580938,A-01-05,A-04-01,PC,OP181,C
0000701279,4500000227,1000,PICK_CONFIRM,30.06.2025 07:43:36,130,HU580938,A-01-05,A-04-01,PC,OP181,C
0000701280,4500000227,1000,PACK_CONFIRM,30.06.2025 13:11:43,130,HU580938,A-01-05,A-04-01,PC,OP181,C
0000701281,4500000227,1000,LOAD,30.06.2025 16:00:19,130,HU580938,A-01-05,A-04-01,PC,OP181,C
0000701282,4500000227,1000,GOODS_ISSUE,30.06.2025 17:40:03,130,HU580938,A-01-05,A-04-01,PC,OP181,C
0000701283,4500000228,2000,PICK_START,30.07.2025 07:00:00,238,HU219125,A-05-02,A-03-04,PC,OP167,C
0000701284,4500000228,2000,PICK_CONFIRM,30.07.2025 11:47:31,238,HU219125,A-05-02,A-03-04,PC,OP167,C
0000701285,4500000228,2000,PACK_START,30.07.2025 13:07:00,238,HU219125,A-05-02,A-03-04,PC,OP167,C
0000701286,4500000228,2000,PACK_CONFIRM,30.07.2025 15:31:45,238,HU219125,A-05-02,A-03-04,PC,OP167,C
0000701287,4500000228,2000,LOAD,30.07.2025 16:53:43,238,HU219125,A-05-02,A-03-04,PC,OP167,C
0000701288,4500000228,2000,GOODS_ISSUE,30.07.2025 19:36:51,238,HU219125,A-05-02,A-03-04,PC,OP167,C
0000701289,4500000229,1000,PICK_START,23.07.2025 15:00:00,252,HU645984,A-05-04,A-01-01,PC,OP215,C
0000701290,4500000229,1000,PICK_CONFIRM,23.07.2025 20:58:30,252,HU645984,A-05-04,A-01-01,PC,OP215,C
0000701291,4500000229,1000,PACK_START,23.07.2025 22:37:25,252,HU645984,A-05-04,A-01-01,PC,OP215,C
0000701292,4500000229,1000,PACK_CONFIRM,24.07.2025 01:18:41,252,HU645984,A-05-04,A-01-01,PC,OP215,C
0000701293,4500000229,1000,LOAD,24.07.2025 03:52:14,252,HU645984,A-05-04,A-01-01,PC,OP215,C
0000701294,4500000229,1000,GOODS_ISSUE,24.07.2025 06:08:03,252,HU645984,A-05-04,A-01-01,PC,OP215,C
0000701295,4500000230,1000,PICK_START,28.05.2025 11:00:00,243,HU972950,A-01-05,A-05-01,PC,OP215,C
0000701296,4500000230,1000,PICK_CONFIRM,28.05.2025 13:44:53,243,HU972950,A-01-05,A-05-01,PC,OP215,C
0000701297,4500000230,1000,PACK_START,28.05.2025 15:48:35,243,HU972950,A-01-05,A-05-01,PC,OP215,C
0000701298,4500000230,1000,PACK_CONFIRM,28.05.2025 18:43:54,243,HU972950,A-01-05,A-05-01,PC,OP215,C
0000701299,4500000230,1000,LOAD,28.05.2025 21:48:06,243,HU972950,A-01-05,A-05-01,PC,OP215,C
0000701300,4500000230,1000,GOODS_ISSUE,28.05.2025 23:18:38,243,HU972950,A-01-05,A-05-01,PC,OP215,C
0000701301,4500000231,3000,PICK_START,06.05.2025 13:00:00,179,HU769952,A-04-04,A-01-04,PC,OP109,C
0000701302,4500000231,3000,PICK_CONFIRM,06.05.2025 18:34:50,179,HU769952,A-04-04,A-01-04,PC,OP109,C
0000701303,4500000231,3000,PACK_START,06.05.2025 22:48:32,179,HU769952,A-04-04,A-01-04,PC,OP109,C
0000701304,4500000231,3000,PACK_CONFIRM,07.05.2025 01:15:12,179,HU769952,A-04-04,A-01-04,PC,OP109,C
0000701305,4500000231,3000,LOAD,07.05.2025 04:08:06,179,HU769952,A-04-04,A-01-04,PC,OP109,C
0000701306,4500000231,3000,GOODS_ISSUE,07.05.2025 06:55:09,179,HU769952,A-04-04,A-01-04,PC,OP109,C
0000701307,4500000232,3000,PICK_START,09.07.2025 10:00:00,289,HU329242,A-05-04,A-02-02,PC,OP207,C
0000701308,4500000232,3000,PICK_CONFIRM,09.07.2025 15:12:13,289,HU329242,A-05-04,A-02-02,PC,OP207,C
0000701309,4500000232,3000,PACK_START,09.07.2025 18:04:47,289,HU329242,A-05-04,A-02-02,PC,OP207,C
0000701310,4500000232,3000,PACK_CONFIRM,09.07.2025 20:40:57,289,HU329242,A-05-04,A-02-02,PC,OP207,C
0000701311,4500000232,3000,LOAD,09.07.2025 22:10:50,289,HU329242,A-05-04,A-02-02,PC,OP207,C
0000701312,4500000232,3000,GOODS_ISSUE,10.07.2025 00:23:31,289,HU329242,A-05-04,A-02-02,PC,OP207,C
0000701313,4500000233,1000,PICK_START,09.05.2025 06:00:00,259,HU830276,A-04-03,A-05-05,PC,OP142,C
0000701314,4500000233,1000,PICK_CONFIRM,09.05.2025 10:53:20,259,HU830276,A-04-03,A-05-05,PC,OP142,C
0000701315,4500000233,1000,PACK_START,09.05.2025 14:06:28,259,HU830276,A-04-03,A-05-05,PC,OP142,C
0000701316,4500000233,1000,PACK_CONFIRM,09.05.2025 15:10:57,259,HU830276,A-04-03,A-05-05,PC,OP142,C
0000701317,4500000233,1000,LOAD,09.05.2025 17:37:50,259,HU830276,A-04-03,A-05-05,PC,OP142,C
0000701318,4500000233,1000,GOODS_ISSUE,09.05.2025 19:37:50,259,HU830276,A-04-03,A-05-05,PC,OP142,C
0000701319,4500000234,2000,PICK_START,24.05.2025 07:00:00,110,HU730134,A-03-03,A-02-02,PC,OP189,C
0000701320,4500000234,2000,PICK_CONFIRM,24.05.2025 09:39:59,110,HU730134,A-03-03,A-02-02,PC,OP189,C
0000701321,4500000234,2000,PACK_START,24.05.2025 11:10:55,110,HU730134,A-03-03,A-02-02,PC,OP189,C
0000701322,4500000234,2000,PACK_CONFIRM,24.05.2025 14:28:49,110,HU730134,A-03-03,A-02-02,PC,OP189,C
0000701323,4500000234,2000,LOAD,24.05.2025 17:43:01,110,HU730134,A-03-03,A-02-02,PC,OP189,C
0000701324,4500000234,2000,GOODS_ISSUE,24.05.2025 18:45:43,110,HU730134,A-03-03,A-02-02,PC,OP189,C
0000701325,4500000235,3000,PICK_START,30.05.2025 14:00:00,400,HU319952,A-02-02,A-05-02,PC,OP247,C
0000701326,4500000235,3000,PICK_CONFIRM,30.05.2025 15:30:42,400,HU319952,A-02-02,A-05-02,PC,OP247,C
0000701327,4500000235,3000,PACK_START,30.05.2025 19:15:31,400,HU319952,A-02-02,A-05-02,PC,OP247,C
0000701328,4500000235,3000,PACK_CONFIRM,30.05.2025 21:04:18,400,HU319952,A-02-02,A-05-02,PC,OP247,C
0000701329,4500000235,3000,LOAD,31.05.2025 00:54:06,400,HU319952,A-02-02,A-05-02,PC,OP247,C
0000701330,4500000235,3000,GOODS_ISSUE,31.05.2025 03:30:34,400,HU319952,A-02-02,A-05-02,PC,OP247,C
0000701331,4500000236,2000,PICK_START,12.07.2025 15:00:00,19,HU115069,A-03-02,A-03-02,PC,OP104,C
0000701332,4500000236,2000,PICK_CONFIRM,12.07.2025 20:27:22,19,HU115069,A-03-02,A-03-02,PC,OP104,C
0000701333,4500000236,2000,PACK_START,13.07.2025 00:54:25,19,HU115069,A-03-02,A-03-02,PC,OP104,C
0000701334,4500000236,2000,PACK_CONFIRM,13.07.2025 03:14:40,19,HU115069,A-03-02,A-03-02,PC,OP104,C
0000701335,4500000236,2000,LOAD,13.07.2025 05:18:40,19,HU115069,A-03-02,A-03-02,PC,OP104,C
0000701337,4500000237,4000,PICK_START,17.07.2025 10:00:00,54,HU416611,A-02-05,A-04-02,PC,OP131,C
0000701336,4500000236,2000,GOODS_ISSUE,13.07.2025 06:58:33,19,HU115069,A-03-02,A-03-02,PC,OP104,C
